formula,entropy,num sols
/home/sdorco/CBS/CBS_k3_n100_m403_b30_692.cnf,0.324,42592
/home/sdorco/CBS/CBS_k3_n100_m403_b50_721.cnf,0.08600000000000001,1660
/home/sdorco/CBS/CBS_k3_n100_m403_b30_106.cnf,0.186,16398
/home/sdorco/CBS/CBS_k3_n100_m403_b30_74.cnf,0.162,77848
/home/sdorco/CBS/CBS_k3_n100_m403_b10_124.cnf,0.21,343724
/home/sdorco/CBS/CBS_k3_n100_m403_b90_682.cnf,0.08,576
/home/sdorco/CBS/CBS_k3_n100_m403_b10_701.cnf,0.194,421522
/home/sdorco/CBS/CBS_k3_n100_m403_b90_708.cnf,0.055999999999999994,155
/home/sdorco/CBS/CBS_k3_n100_m403_b50_84.cnf,0.13,116
/home/sdorco/CBS/CBS_k3_n100_m403_b10_192.cnf,0.318,97949
/home/sdorco/CBS/CBS_k3_n100_m403_b50_550.cnf,0.13,27616
/home/sdorco/CBS/CBS_k3_n100_m403_b70_674.cnf,0.11700000000000002,1216
/home/sdorco/CBS/CBS_k3_n100_m403_b10_364.cnf,0.348,12246
/home/sdorco/CBS/CBS_k3_n100_m403_b10_306.cnf,0.254,12243500
/home/sdorco/CBS/CBS_k3_n100_m403_b10_1.cnf,0.36500000000000005,1476
/home/sdorco/CBS/CBS_k3_n100_m403_b90_145.cnf,0.064,360
/home/sdorco/CBS/CBS_k3_n100_m403_b90_587.cnf,0.07200000000000001,336
/home/sdorco/CBS/CBS_k3_n100_m403_b50_692.cnf,0.27699999999999997,136
/home/sdorco/CBS/CBS_k3_n100_m403_b30_558.cnf,0.16,22494
/home/sdorco/CBS/CBS_k3_n100_m403_b70_238.cnf,0.118,23136
/home/sdorco/CBS/CBS_k3_n100_m403_b10_477.cnf,0.224,174520
/home/sdorco/CBS/CBS_k3_n100_m403_b30_296.cnf,0.14600000000000002,315178
/home/sdorco/CBS/CBS_k3_n100_m403_b30_414.cnf,0.17200000000000001,10760
/home/sdorco/CBS/CBS_k3_n100_m403_b10_277.cnf,0.18,1443780
/home/sdorco/CBS/CBS_k3_n100_m403_b90_557.cnf,0.058,144
/home/sdorco/CBS/CBS_k3_n100_m403_b90_19.cnf,0.058,156
/home/sdorco/CBS/CBS_k3_n100_m403_b90_167.cnf,0.06,164
/home/sdorco/CBS/CBS_k3_n100_m403_b90_712.cnf,0.07,128
/home/sdorco/CBS/CBS_k3_n100_m403_b70_446.cnf,0.098,2824
/home/sdorco/CBS/CBS_k3_n100_m403_b90_863.cnf,0.076,256
/home/sdorco/CBS/CBS_k3_n100_m403_b90_314.cnf,0.082,448
/home/sdorco/CBS/CBS_k3_n100_m403_b70_371.cnf,0.112,20602
/home/sdorco/CBS/CBS_k3_n100_m403_b50_950.cnf,0.258,688
/home/sdorco/CBS/CBS_k3_n100_m403_b90_747.cnf,0.061,240
/home/sdorco/CBS/CBS_k3_n100_m403_b10_301.cnf,0.402,13986
/home/sdorco/CBS/CBS_k3_n100_m403_b70_382.cnf,0.174,4416
/home/sdorco/CBS/CBS_k3_n100_m403_b30_37.cnf,0.384,14848
/home/sdorco/CBS/CBS_k3_n100_m403_b70_480.cnf,0.124,7096
/home/sdorco/CBS/CBS_k3_n100_m403_b10_739.cnf,0.266,499542
/home/sdorco/CBS/CBS_k3_n100_m403_b30_341.cnf,0.23600000000000002,29888
/home/sdorco/CBS/CBS_k3_n100_m403_b30_502.cnf,0.098,5142
/home/sdorco/CBS/CBS_k3_n100_m403_b30_773.cnf,0.152,81840
/home/sdorco/CBS/CBS_k3_n100_m403_b90_843.cnf,0.084,672
/home/sdorco/CBS/CBS_k3_n100_m403_b70_88.cnf,0.098,4968
/home/sdorco/CBS/CBS_k3_n100_m403_b50_563.cnf,0.20000000000000004,7188
/home/sdorco/CBS/CBS_k3_n100_m403_b70_118.cnf,0.246,32
/home/sdorco/CBS/CBS_k3_n100_m403_b70_524.cnf,0.12400000000000001,37368
/home/sdorco/CBS/CBS_k3_n100_m403_b50_201.cnf,0.128,120
/home/sdorco/CBS/CBS_k3_n100_m403_b30_411.cnf,0.168,72544
/home/sdorco/CBS/CBS_k3_n100_m403_b90_47.cnf,0.062,128
/home/sdorco/CBS/CBS_k3_n100_m403_b70_171.cnf,0.12,39152
/home/sdorco/CBS/CBS_k3_n100_m403_b10_4.cnf,0.266,160271
/home/sdorco/CBS/CBS_k3_n100_m403_b50_243.cnf,0.106,7461
/home/sdorco/CBS/CBS_k3_n100_m403_b10_69.cnf,0.266,1379870
/home/sdorco/CBS/CBS_k3_n100_m403_b90_297.cnf,0.052,96
/home/sdorco/CBS/CBS_k3_n100_m403_b10_988.cnf,0.19,206296
/home/sdorco/CBS/CBS_k3_n100_m403_b50_709.cnf,0.136,512
/home/sdorco/CBS/CBS_k3_n100_m403_b30_652.cnf,0.142,14552
/home/sdorco/CBS/CBS_k3_n100_m403_b10_655.cnf,0.228,38435
/home/sdorco/CBS/CBS_k3_n100_m403_b30_683.cnf,0.19800000000000004,8394
/home/sdorco/CBS/CBS_k3_n100_m403_b50_619.cnf,0.11000000000000001,12004
/home/sdorco/CBS/CBS_k3_n100_m403_b10_781.cnf,0.3380000000000001,8852
/home/sdorco/CBS/CBS_k3_n100_m403_b10_882.cnf,0.23600000000000002,35562
/home/sdorco/CBS/CBS_k3_n100_m403_b10_630.cnf,0.182,3228670
/home/sdorco/CBS/CBS_k3_n100_m403_b50_956.cnf,0.09,902
/home/sdorco/CBS/CBS_k3_n100_m403_b90_905.cnf,0.09,768
/home/sdorco/CBS/CBS_k3_n100_m403_b70_354.cnf,0.13799999999999998,15264
/home/sdorco/CBS/CBS_k3_n100_m403_b30_995.cnf,0.144,44996
/home/sdorco/CBS/CBS_k3_n100_m403_b50_673.cnf,0.16599999999999998,766208
/home/sdorco/CBS/CBS_k3_n100_m403_b90_346.cnf,0.048,96
/home/sdorco/CBS/CBS_k3_n100_m403_b30_196.cnf,0.14200000000000002,72668
/home/sdorco/CBS/CBS_k3_n100_m403_b30_929.cnf,0.17200000000000001,264556
/home/sdorco/CBS/CBS_k3_n100_m403_b70_260.cnf,0.11800000000000001,2048
/home/sdorco/CBS/CBS_k3_n100_m403_b50_358.cnf,0.338,2960
/home/sdorco/CBS/CBS_k3_n100_m403_b30_665.cnf,0.186,562898
/home/sdorco/CBS/CBS_k3_n100_m403_b10_309.cnf,0.232,7708870
/home/sdorco/CBS/CBS_k3_n100_m403_b70_303.cnf,0.109,1728
/home/sdorco/CBS/CBS_k3_n100_m403_b50_521.cnf,0.128,140
/home/sdorco/CBS/CBS_k3_n100_m403_b10_925.cnf,0.13,88880
/home/sdorco/CBS/CBS_k3_n100_m403_b10_162.cnf,0.314,10276
/home/sdorco/CBS/CBS_k3_n100_m403_b10_169.cnf,0.17400000000000002,1837040
/home/sdorco/CBS/CBS_k3_n100_m403_b10_28.cnf,0.326,50180
/home/sdorco/CBS/CBS_k3_n100_m403_b10_182.cnf,0.228,123040
/home/sdorco/CBS/CBS_k3_n100_m403_b70_596.cnf,0.124,5116
/home/sdorco/CBS/CBS_k3_n100_m403_b30_98.cnf,0.23400000000000004,22664
/home/sdorco/CBS/CBS_k3_n100_m403_b50_544.cnf,0.21200000000000002,10624
/home/sdorco/CBS/CBS_k3_n100_m403_b30_310.cnf,0.32599999999999996,340
/home/sdorco/CBS/CBS_k3_n100_m403_b10_939.cnf,0.308,2426
/home/sdorco/CBS/CBS_k3_n100_m403_b70_796.cnf,0.13,6848
/home/sdorco/CBS/CBS_k3_n100_m403_b90_333.cnf,0.076,256
/home/sdorco/CBS/CBS_k3_n100_m403_b10_809.cnf,0.228,836805
/home/sdorco/CBS/CBS_k3_n100_m403_b90_403.cnf,0.07100000000000001,416
/home/sdorco/CBS/CBS_k3_n100_m403_b30_354.cnf,0.154,6468
/home/sdorco/CBS/CBS_k3_n100_m403_b30_369.cnf,0.17,1183910
/home/sdorco/CBS/CBS_k3_n100_m403_b50_383.cnf,0.164,2488
/home/sdorco/CBS/CBS_k3_n100_m403_b50_543.cnf,0.224,6560
/home/sdorco/CBS/CBS_k3_n100_m403_b30_507.cnf,0.18,9436
/home/sdorco/CBS/CBS_k3_n100_m403_b90_39.cnf,0.047,54
/home/sdorco/CBS/CBS_k3_n100_m403_b30_833.cnf,0.29800000000000004,3600
/home/sdorco/CBS/CBS_k3_n100_m403_b90_603.cnf,0.072,480
/home/sdorco/CBS/CBS_k3_n100_m403_b50_319.cnf,0.256,14256
/home/sdorco/CBS/CBS_k3_n100_m403_b50_182.cnf,0.084,1072
/home/sdorco/CBS/CBS_k3_n100_m403_b30_194.cnf,0.20600000000000002,22332
/home/sdorco/CBS/CBS_k3_n100_m403_b10_108.cnf,0.272,127904
/home/sdorco/CBS/CBS_k3_n100_m403_b10_529.cnf,0.26,37063
/home/sdorco/CBS/CBS_k3_n100_m403_b30_814.cnf,0.14200000000000002,206196
/home/sdorco/CBS/CBS_k3_n100_m403_b70_644.cnf,0.079,1098
/home/sdorco/CBS/CBS_k3_n100_m403_b10_98.cnf,0.126,137484
/home/sdorco/CBS/CBS_k3_n100_m403_b30_588.cnf,0.188,43598
/home/sdorco/CBS/CBS_k3_n100_m403_b70_954.cnf,0.1,798
/home/sdorco/CBS/CBS_k3_n100_m403_b10_535.cnf,0.194,28314
/home/sdorco/CBS/CBS_k3_n100_m403_b30_498.cnf,0.189,1524650
/home/sdorco/CBS/CBS_k3_n100_m403_b50_362.cnf,0.134,25856
/home/sdorco/CBS/CBS_k3_n100_m403_b30_829.cnf,0.122,32844
/home/sdorco/CBS/CBS_k3_n100_m403_b90_214.cnf,0.066,280
/home/sdorco/CBS/CBS_k3_n100_m403_b90_312.cnf,0.056,180
/home/sdorco/CBS/CBS_k3_n100_m403_b90_326.cnf,0.065,192
/home/sdorco/CBS/CBS_k3_n100_m403_b10_857.cnf,0.375,4488
/home/sdorco/CBS/CBS_k3_n100_m403_b10_73.cnf,0.28800000000000003,1706620
/home/sdorco/CBS/CBS_k3_n100_m403_b10_661.cnf,0.214,18784
/home/sdorco/CBS/CBS_k3_n100_m403_b90_50.cnf,0.054000000000000006,140
/home/sdorco/CBS/CBS_k3_n100_m403_b50_40.cnf,0.065,380
/home/sdorco/CBS/CBS_k3_n100_m403_b90_956.cnf,0.057999999999999996,204
/home/sdorco/CBS/CBS_k3_n100_m403_b50_438.cnf,0.072,616
/home/sdorco/CBS/CBS_k3_n100_m403_b90_365.cnf,0.062,168
/home/sdorco/CBS/CBS_k3_n100_m403_b70_857.cnf,0.14200000000000002,896
/home/sdorco/CBS/CBS_k3_n100_m403_b70_539.cnf,0.131,352
/home/sdorco/CBS/CBS_k3_n100_m403_b30_529.cnf,0.10600000000000001,2608
/home/sdorco/CBS/CBS_k3_n100_m403_b90_352.cnf,0.078,384
/home/sdorco/CBS/CBS_k3_n100_m403_b90_423.cnf,0.066,112
/home/sdorco/CBS/CBS_k3_n100_m403_b30_91.cnf,0.234,21062
/home/sdorco/CBS/CBS_k3_n100_m403_b50_803.cnf,0.088,6024
/home/sdorco/CBS/CBS_k3_n100_m403_b90_619.cnf,0.07400000000000001,352
/home/sdorco/CBS/CBS_k3_n100_m403_b50_883.cnf,0.15,52720
/home/sdorco/CBS/CBS_k3_n100_m403_b70_906.cnf,0.158,20480
/home/sdorco/CBS/CBS_k3_n100_m403_b50_450.cnf,0.134,4184
/home/sdorco/CBS/CBS_k3_n100_m403_b90_795.cnf,0.066,192
/home/sdorco/CBS/CBS_k3_n100_m403_b50_313.cnf,0.13,2144
/home/sdorco/CBS/CBS_k3_n100_m403_b50_279.cnf,0.326,220
/home/sdorco/CBS/CBS_k3_n100_m403_b90_316.cnf,0.08,224
/home/sdorco/CBS/CBS_k3_n100_m403_b90_555.cnf,0.07600000000000001,160
/home/sdorco/CBS/CBS_k3_n100_m403_b10_772.cnf,0.222,1282810
/home/sdorco/CBS/CBS_k3_n100_m403_b70_102.cnf,0.126,1408
/home/sdorco/CBS/CBS_k3_n100_m403_b50_229.cnf,0.128,6605
/home/sdorco/CBS/CBS_k3_n100_m403_b70_501.cnf,0.15,174664
/home/sdorco/CBS/CBS_k3_n100_m403_b10_267.cnf,0.234,126232
/home/sdorco/CBS/CBS_k3_n100_m403_b50_804.cnf,0.068,496
/home/sdorco/CBS/CBS_k3_n100_m403_b50_298.cnf,0.136,264
/home/sdorco/CBS/CBS_k3_n100_m403_b70_939.cnf,0.10200000000000001,7102
/home/sdorco/CBS/CBS_k3_n100_m403_b50_983.cnf,0.138,30526
/home/sdorco/CBS/CBS_k3_n100_m403_b70_62.cnf,0.114,156
/home/sdorco/CBS/CBS_k3_n100_m403_b30_169.cnf,0.10400000000000001,3546
/home/sdorco/CBS/CBS_k3_n100_m403_b30_903.cnf,0.15600000000000003,171677
/home/sdorco/CBS/CBS_k3_n100_m403_b10_489.cnf,0.16,220578
/home/sdorco/CBS/CBS_k3_n100_m403_b10_604.cnf,0.132,20410
/home/sdorco/CBS/CBS_k3_n100_m403_b30_140.cnf,0.096,5970
/home/sdorco/CBS/CBS_k3_n100_m403_b70_292.cnf,0.114,1944
/home/sdorco/CBS/CBS_k3_n100_m403_b90_859.cnf,0.064,200
/home/sdorco/CBS/CBS_k3_n100_m403_b90_182.cnf,0.057999999999999996,168
/home/sdorco/CBS/CBS_k3_n100_m403_b50_567.cnf,0.194,8408
/home/sdorco/CBS/CBS_k3_n100_m403_b70_973.cnf,0.096,478
/home/sdorco/CBS/CBS_k3_n100_m403_b70_223.cnf,0.11800000000000001,14304
/home/sdorco/CBS/CBS_k3_n100_m403_b70_643.cnf,0.14,3008
/home/sdorco/CBS/CBS_k3_n100_m403_b30_510.cnf,0.206,292
/home/sdorco/CBS/CBS_k3_n100_m403_b90_62.cnf,0.08,512
/home/sdorco/CBS/CBS_k3_n100_m403_b10_110.cnf,0.138,70204
/home/sdorco/CBS/CBS_k3_n100_m403_b70_198.cnf,0.10400000000000001,15948
/home/sdorco/CBS/CBS_k3_n100_m403_b90_539.cnf,0.064,360
/home/sdorco/CBS/CBS_k3_n100_m403_b70_295.cnf,0.08600000000000001,94
/home/sdorco/CBS/CBS_k3_n100_m403_b30_505.cnf,0.124,6296
/home/sdorco/CBS/CBS_k3_n100_m403_b70_131.cnf,0.10800000000000001,616
/home/sdorco/CBS/CBS_k3_n100_m403_b90_497.cnf,0.068,192
/home/sdorco/CBS/CBS_k3_n100_m403_b30_616.cnf,0.29800000000000004,1664
/home/sdorco/CBS/CBS_k3_n100_m403_b10_532.cnf,0.242,454602
/home/sdorco/CBS/CBS_k3_n100_m403_b30_707.cnf,0.184,31842
/home/sdorco/CBS/CBS_k3_n100_m403_b50_136.cnf,0.10200000000000001,2292
/home/sdorco/CBS/CBS_k3_n100_m403_b10_454.cnf,0.19799999999999998,896611
/home/sdorco/CBS/CBS_k3_n100_m403_b30_680.cnf,0.13,25192
/home/sdorco/CBS/CBS_k3_n100_m403_b10_692.cnf,0.234,567798
/home/sdorco/CBS/CBS_k3_n100_m403_b30_816.cnf,0.098,2648
/home/sdorco/CBS/CBS_k3_n100_m403_b10_579.cnf,0.166,48911
/home/sdorco/CBS/CBS_k3_n100_m403_b90_781.cnf,0.056,64
/home/sdorco/CBS/CBS_k3_n100_m403_b10_406.cnf,0.29800000000000004,11392
/home/sdorco/CBS/CBS_k3_n100_m403_b10_621.cnf,0.17800000000000002,757424
/home/sdorco/CBS/CBS_k3_n100_m403_b70_224.cnf,0.096,2064
/home/sdorco/CBS/CBS_k3_n100_m403_b50_870.cnf,0.14800000000000002,284652
/home/sdorco/CBS/CBS_k3_n100_m403_b90_704.cnf,0.038000000000000006,48
/home/sdorco/CBS/CBS_k3_n100_m403_b90_866.cnf,0.08,576
/home/sdorco/CBS/CBS_k3_n100_m403_b90_502.cnf,0.068,288
/home/sdorco/CBS/CBS_k3_n100_m403_b30_864.cnf,0.16,77556
/home/sdorco/CBS/CBS_k3_n100_m403_b10_838.cnf,0.14600000000000002,66750
/home/sdorco/CBS/CBS_k3_n100_m403_b70_966.cnf,0.08499999999999999,1536
/home/sdorco/CBS/CBS_k3_n100_m403_b90_971.cnf,0.066,224
/home/sdorco/CBS/CBS_k3_n100_m403_b30_827.cnf,0.18000000000000002,4808
/home/sdorco/CBS/CBS_k3_n100_m403_b10_992.cnf,0.154,129024
/home/sdorco/CBS/CBS_k3_n100_m403_b50_842.cnf,0.134,1258
/home/sdorco/CBS/CBS_k3_n100_m403_b10_663.cnf,0.176,189280
/home/sdorco/CBS/CBS_k3_n100_m403_b90_581.cnf,0.054,200
/home/sdorco/CBS/CBS_k3_n100_m403_b50_847.cnf,0.16,186184
/home/sdorco/CBS/CBS_k3_n100_m403_b70_702.cnf,0.124,19328
/home/sdorco/CBS/CBS_k3_n100_m403_b30_737.cnf,0.15,15774
/home/sdorco/CBS/CBS_k3_n100_m403_b70_925.cnf,0.114,7378
/home/sdorco/CBS/CBS_k3_n100_m403_b50_157.cnf,0.128,180
/home/sdorco/CBS/CBS_k3_n100_m403_b30_408.cnf,0.16,4878
/home/sdorco/CBS/CBS_k3_n100_m403_b30_597.cnf,0.194,25460
/home/sdorco/CBS/CBS_k3_n100_m403_b10_790.cnf,0.302,237561
/home/sdorco/CBS/CBS_k3_n100_m403_b90_604.cnf,0.066,160
/home/sdorco/CBS/CBS_k3_n100_m403_b70_912.cnf,0.128,15604
/home/sdorco/CBS/CBS_k3_n100_m403_b10_690.cnf,0.272,5260
/home/sdorco/CBS/CBS_k3_n100_m403_b70_663.cnf,0.098,4400
/home/sdorco/CBS/CBS_k3_n100_m403_b30_149.cnf,0.422,15600
/home/sdorco/CBS/CBS_k3_n100_m403_b50_208.cnf,0.14200000000000002,1896
/home/sdorco/CBS/CBS_k3_n100_m403_b10_803.cnf,0.29200000000000004,289352
/home/sdorco/CBS/CBS_k3_n100_m403_b70_459.cnf,0.076,816
/home/sdorco/CBS/CBS_k3_n100_m403_b90_184.cnf,0.069,176
/home/sdorco/CBS/CBS_k3_n100_m403_b50_418.cnf,0.33799999999999997,108
/home/sdorco/CBS/CBS_k3_n100_m403_b10_203.cnf,0.22999999999999998,1398470
/home/sdorco/CBS/CBS_k3_n100_m403_b90_550.cnf,0.054,240
/home/sdorco/CBS/CBS_k3_n100_m403_b50_728.cnf,0.17400000000000002,89552
/home/sdorco/CBS/CBS_k3_n100_m403_b30_661.cnf,0.33799999999999997,8128
/home/sdorco/CBS/CBS_k3_n100_m403_b50_655.cnf,0.08399999999999999,2872
/home/sdorco/CBS/CBS_k3_n100_m403_b70_573.cnf,0.122,47788
/home/sdorco/CBS/CBS_k3_n100_m403_b70_956.cnf,0.102,1820
/home/sdorco/CBS/CBS_k3_n100_m403_b90_240.cnf,0.066,160
/home/sdorco/CBS/CBS_k3_n100_m403_b50_71.cnf,0.094,1664
/home/sdorco/CBS/CBS_k3_n100_m403_b30_79.cnf,0.124,109477
/home/sdorco/CBS/CBS_k3_n100_m403_b70_784.cnf,0.09000000000000001,1772
/home/sdorco/CBS/CBS_k3_n100_m403_b70_227.cnf,0.1,2052
/home/sdorco/CBS/CBS_k3_n100_m403_b50_41.cnf,0.162,3032
/home/sdorco/CBS/CBS_k3_n100_m403_b50_902.cnf,0.12999999999999998,508
/home/sdorco/CBS/CBS_k3_n100_m403_b70_422.cnf,0.088,2408
/home/sdorco/CBS/CBS_k3_n100_m403_b70_894.cnf,0.156,220
/home/sdorco/CBS/CBS_k3_n100_m403_b90_256.cnf,0.057999999999999996,160
/home/sdorco/CBS/CBS_k3_n100_m403_b10_333.cnf,0.19400000000000003,882553
/home/sdorco/CBS/CBS_k3_n100_m403_b90_415.cnf,0.068,312
/home/sdorco/CBS/CBS_k3_n100_m403_b50_739.cnf,0.194,44572
/home/sdorco/CBS/CBS_k3_n100_m403_b30_208.cnf,0.11,12684
/home/sdorco/CBS/CBS_k3_n100_m403_b70_299.cnf,0.11799999999999998,6648
/home/sdorco/CBS/CBS_k3_n100_m403_b50_836.cnf,0.224,6882
/home/sdorco/CBS/CBS_k3_n100_m403_b10_250.cnf,0.18,1854470
/home/sdorco/CBS/CBS_k3_n100_m403_b10_561.cnf,0.21800000000000003,1881680
/home/sdorco/CBS/CBS_k3_n100_m403_b10_744.cnf,0.35200000000000004,188976
/home/sdorco/CBS/CBS_k3_n100_m403_b90_946.cnf,0.056,144
/home/sdorco/CBS/CBS_k3_n100_m403_b70_828.cnf,0.144,1388
/home/sdorco/CBS/CBS_k3_n100_m403_b70_779.cnf,0.07,318
/home/sdorco/CBS/CBS_k3_n100_m403_b90_90.cnf,0.06,124
/home/sdorco/CBS/CBS_k3_n100_m403_b90_528.cnf,0.08,448
/home/sdorco/CBS/CBS_k3_n100_m403_b70_814.cnf,0.138,75056
/home/sdorco/CBS/CBS_k3_n100_m403_b90_267.cnf,0.064,324
/home/sdorco/CBS/CBS_k3_n100_m403_b30_994.cnf,0.128,40367
/home/sdorco/CBS/CBS_k3_n100_m403_b30_337.cnf,0.186,2464
/home/sdorco/CBS/CBS_k3_n100_m403_b90_552.cnf,0.057999999999999996,132
/home/sdorco/CBS/CBS_k3_n100_m403_b50_914.cnf,0.21200000000000002,1808
/home/sdorco/CBS/CBS_k3_n100_m403_b70_648.cnf,0.098,4454
/home/sdorco/CBS/CBS_k3_n100_m403_b10_107.cnf,0.12200000000000003,24164
/home/sdorco/CBS/CBS_k3_n100_m403_b90_238.cnf,0.077,384
/home/sdorco/CBS/CBS_k3_n100_m403_b30_837.cnf,0.29400000000000004,3204
/home/sdorco/CBS/CBS_k3_n100_m403_b30_182.cnf,0.278,38798
/home/sdorco/CBS/CBS_k3_n100_m403_b90_242.cnf,0.054000000000000006,270
/home/sdorco/CBS/CBS_k3_n100_m403_b90_508.cnf,0.074,480
/home/sdorco/CBS/CBS_k3_n100_m403_b70_889.cnf,0.082,1692
/home/sdorco/CBS/CBS_k3_n100_m403_b30_39.cnf,0.267,5688
/home/sdorco/CBS/CBS_k3_n100_m403_b50_73.cnf,0.11800000000000001,41600
/home/sdorco/CBS/CBS_k3_n100_m403_b70_872.cnf,0.10000000000000002,3078
/home/sdorco/CBS/CBS_k3_n100_m403_b70_742.cnf,0.116,7090
/home/sdorco/CBS/CBS_k3_n100_m403_b90_440.cnf,0.074,480
/home/sdorco/CBS/CBS_k3_n100_m403_b90_76.cnf,0.060000000000000005,112
/home/sdorco/CBS/CBS_k3_n100_m403_b10_223.cnf,0.274,2365180
/home/sdorco/CBS/CBS_k3_n100_m403_b90_873.cnf,0.054,108
/home/sdorco/CBS/CBS_k3_n100_m403_b10_830.cnf,0.21200000000000002,290692
/home/sdorco/CBS/CBS_k3_n100_m403_b90_388.cnf,0.07,384
/home/sdorco/CBS/CBS_k3_n100_m403_b30_96.cnf,0.166,2302
/home/sdorco/CBS/CBS_k3_n100_m403_b10_55.cnf,0.256,50888
/home/sdorco/CBS/CBS_k3_n100_m403_b50_415.cnf,0.15300000000000002,432
/home/sdorco/CBS/CBS_k3_n100_m403_b10_884.cnf,0.148,366530
/home/sdorco/CBS/CBS_k3_n100_m403_b90_393.cnf,0.088,512
/home/sdorco/CBS/CBS_k3_n100_m403_b90_299.cnf,0.062,176
/home/sdorco/CBS/CBS_k3_n100_m403_b90_88.cnf,0.062,216
/home/sdorco/CBS/CBS_k3_n100_m403_b50_730.cnf,0.17,6132
/home/sdorco/CBS/CBS_k3_n100_m403_b90_629.cnf,0.064,160
/home/sdorco/CBS/CBS_k3_n100_m403_b70_14.cnf,0.11199999999999999,39484
/home/sdorco/CBS/CBS_k3_n100_m403_b50_830.cnf,0.146,1168
/home/sdorco/CBS/CBS_k3_n100_m403_b70_549.cnf,0.154,14840
/home/sdorco/CBS/CBS_k3_n100_m403_b90_437.cnf,0.088,512
/home/sdorco/CBS/CBS_k3_n100_m403_b70_710.cnf,0.134,23496
/home/sdorco/CBS/CBS_k3_n100_m403_b50_412.cnf,0.152,1432
/home/sdorco/CBS/CBS_k3_n100_m403_b50_207.cnf,0.222,1084
/home/sdorco/CBS/CBS_k3_n100_m403_b10_687.cnf,0.17600000000000002,128872
/home/sdorco/CBS/CBS_k3_n100_m403_b10_650.cnf,0.126,54900
/home/sdorco/CBS/CBS_k3_n100_m403_b10_271.cnf,0.156,118104
/home/sdorco/CBS/CBS_k3_n100_m403_b10_923.cnf,0.148,6654
/home/sdorco/CBS/CBS_k3_n100_m403_b70_880.cnf,0.09600000000000002,3680
/home/sdorco/CBS/CBS_k3_n100_m403_b30_467.cnf,0.34,4212
/home/sdorco/CBS/CBS_k3_n100_m403_b70_263.cnf,0.09200000000000001,3654
/home/sdorco/CBS/CBS_k3_n100_m403_b50_872.cnf,0.12200000000000001,45500
/home/sdorco/CBS/CBS_k3_n100_m403_b10_459.cnf,0.278,24174
/home/sdorco/CBS/CBS_k3_n100_m403_b30_192.cnf,0.244,51792
/home/sdorco/CBS/CBS_k3_n100_m403_b10_776.cnf,0.164,143786
/home/sdorco/CBS/CBS_k3_n100_m403_b90_535.cnf,0.088,512
/home/sdorco/CBS/CBS_k3_n100_m403_b10_150.cnf,0.272,40251
/home/sdorco/CBS/CBS_k3_n100_m403_b50_601.cnf,0.11800000000000002,32892
/home/sdorco/CBS/CBS_k3_n100_m403_b50_413.cnf,0.094,1968
/home/sdorco/CBS/CBS_k3_n100_m403_b30_205.cnf,0.182,351836
/home/sdorco/CBS/CBS_k3_n100_m403_b50_873.cnf,0.19000000000000003,4910
/home/sdorco/CBS/CBS_k3_n100_m403_b50_464.cnf,0.10800000000000001,1190
/home/sdorco/CBS/CBS_k3_n100_m403_b70_24.cnf,0.07600000000000001,164
/home/sdorco/CBS/CBS_k3_n100_m403_b50_448.cnf,0.166,3776
/home/sdorco/CBS/CBS_k3_n100_m403_b70_655.cnf,0.11800000000000002,36124
/home/sdorco/CBS/CBS_k3_n100_m403_b50_691.cnf,0.134,11424
/home/sdorco/CBS/CBS_k3_n100_m403_b10_23.cnf,0.188,20933
/home/sdorco/CBS/CBS_k3_n100_m403_b30_61.cnf,0.31600000000000006,844
/home/sdorco/CBS/CBS_k3_n100_m403_b30_313.cnf,0.19600000000000004,2504
/home/sdorco/CBS/CBS_k3_n100_m403_b70_386.cnf,0.13399999999999998,12112
/home/sdorco/CBS/CBS_k3_n100_m403_b30_709.cnf,0.258,8616
/home/sdorco/CBS/CBS_k3_n100_m403_b50_242.cnf,0.14,17472
/home/sdorco/CBS/CBS_k3_n100_m403_b90_73.cnf,0.057999999999999996,88
/home/sdorco/CBS/CBS_k3_n100_m403_b70_877.cnf,0.132,19616
/home/sdorco/CBS/CBS_k3_n100_m403_b10_571.cnf,0.22200000000000003,95268
/home/sdorco/CBS/CBS_k3_n100_m403_b50_496.cnf,0.168,31822
/home/sdorco/CBS/CBS_k3_n100_m403_b70_363.cnf,0.064,296
/home/sdorco/CBS/CBS_k3_n100_m403_b30_653.cnf,0.238,7892
/home/sdorco/CBS/CBS_k3_n100_m403_b90_606.cnf,0.08,576
/home/sdorco/CBS/CBS_k3_n100_m403_b30_530.cnf,0.108,27264
/home/sdorco/CBS/CBS_k3_n100_m403_b70_589.cnf,0.14200000000000002,193408
/home/sdorco/CBS/CBS_k3_n100_m403_b50_31.cnf,0.09,3124
/home/sdorco/CBS/CBS_k3_n100_m403_b90_400.cnf,0.057999999999999996,144
/home/sdorco/CBS/CBS_k3_n100_m403_b90_150.cnf,0.064,192
/home/sdorco/CBS/CBS_k3_n100_m403_b90_986.cnf,0.059000000000000004,228
/home/sdorco/CBS/CBS_k3_n100_m403_b90_493.cnf,0.06,116
/home/sdorco/CBS/CBS_k3_n100_m403_b90_921.cnf,0.064,264
/home/sdorco/CBS/CBS_k3_n100_m403_b30_11.cnf,0.262,1960
